TIMESTAMP,INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TRADED_QTY,TURN_OVER
28-05-2021,NIFTY 50,15421.2,15469.65,15435.65,15394.75,455582440,32992.08
31-05-2021,NIFTY 50,15437.75,15606.35,15582.8,15374.0,435999456,32739.29
01-06-2021,NIFTY 50,15629.65,15660.75,15574.85,15528.3,409562322,27964.09
02-06-2021,NIFTY 50,15520.35,15597.45,15576.2,15459.85,428641666,28781.87
03-06-2021,NIFTY 50,15655.55,15705.1,15690.35,15611.0,410240584,27519.48
04-06-2021,NIFTY 50,15712.5,15733.6,15670.25,15622.35,414162241,25363.03
07-06-2021,NIFTY 50,15725.1,15773.45,15751.65,15678.1,393970049,25411.48
08-06-2021,NIFTY 50,15773.9,15778.8,15740.1,15680.0,378164658,24172.13
09-06-2021,NIFTY 50,15766.3,15800.45,15635.35,15566.9,457855735,26926.49
10-06-2021,NIFTY 50,15692.1,15751.25,15737.75,15648.5,298297041,23032.9
11-06-2021,NIFTY 50,15796.45,15835.55,15799.35,15749.8,363011297,24591.69
14-06-2021,NIFTY 50,15791.4,15823.05,15811.85,15606.5,392862037,28001.5
15-06-2021,NIFTY 50,15866.95,15901.6,15869.25,15842.4,323262818,22181.26
16-06-2021,NIFTY 50,15847.5,15880.85,15767.55,15742.6,340191175,22505.95
17-06-2021,NIFTY 50,15648.3,15769.35,15691.4,15616.75,357649243,26048.47
18-06-2021,NIFTY 50,15756.5,15761.5,15683.35,15450.9,640821642,42024.55
21-06-2021,NIFTY 50,15525.85,15765.15,15746.5,15505.65,351530072,22525.89
22-06-2021,NIFTY 50,15840.5,15895.75,15772.75,15752.1,322237561,24440.47
23-06-2021,NIFTY 50,15862.8,15862.95,15686.95,15673.95,287536735,23222.94
24-06-2021,NIFTY 50,15737.3,15821.4,15790.45,15702.7,316662241,29623.58
25-06-2021,NIFTY 50,15839.35,15870.8,15860.35,15772.3,314614380,26933.22
28-06-2021,NIFTY 50,15915.35,15915.65,15814.7,15792.15,255099272,18713.41
29-06-2021,NIFTY 50,15807.5,15835.9,15748.45,15724.05,360334724,24392.13
30-06-2021,NIFTY 50,15776.9,15839.1,15721.5,15708.75,262386323,20379.76
01-07-2021,NIFTY 50,15755.05,15755.55,15680.0,15667.05,224921644,17359.97
02-07-2021,NIFTY 50,15705.85,15738.35,15722.2,15635.95,254808999,18015.42
05-07-2021,NIFTY 50,15793.4,15845.95,15834.35,15762.05,207032153,14976.54
06-07-2021,NIFTY 50,15813.75,15914.2,15818.25,15801.0,391410742,24456.05
07-07-2021,NIFTY 50,15819.6,15893.55,15879.65,15779.7,329308646,22259.96
08-07-2021,NIFTY 50,15855.4,15885.75,15727.9,15682.9,307928495,19597.95
09-07-2021,NIFTY 50,15688.25,15730.85,15689.8,15632.75,243249366,19976.86
12-07-2021,NIFTY 50,15766.8,15789.2,15692.6,15644.75,216272488,18482.89
13-07-2021,NIFTY 50,15794.0,15820.8,15812.35,15744.6,246676549,18205.97
14-07-2021,NIFTY 50,15808.7,15877.35,15853.95,15764.2,239924352,18372.84
22-07-2021,NIFTY 50,15736.6,15834.8,15824.05,15726.4,265250867,23988.39
23-07-2021,NIFTY 50,15856.8,15899.8,15856.05,15768.4,294098244,20685.82
27-07-2021,NIFTY 50,15860.5,15881.55,15746.45,15701.0,311012065,26117.34
28-07-2021,NIFTY 50,15761.55,15767.5,15709.4,15513.45,318601589,26090.48
03-08-2021,NIFTY 50,15951.55,16146.9,16130.75,15914.35,341289658,26373.24
04-08-2021,NIFTY 50,16195.25,16290.2,16258.8,16176.15,427337644,32434.78
05-08-2021,NIFTY 50,16288.95,16349.45,16294.6,16210.3,418174517,31386.78
06-08-2021,NIFTY 50,16304.4,16336.75,16238.2,16223.3,320087281,24716.17
09-08-2021,NIFTY 50,16281.35,16320.75,16258.25,16179.05,240452917,18302.03
10-08-2021,NIFTY 50,16274.8,16359.25,16280.1,16202.25,287989486,22600.38
11-08-2021,NIFTY 50,16327.3,16338.75,16282.25,16162.55,277895886,20306.59
12-08-2021,NIFTY 50,16303.65,16375.5,16364.4,16286.9,280181324,18548.87
13-08-2021,NIFTY 50,16385.7,16543.6,16529.1,16376.3,321866286,27163.08
16-08-2021,NIFTY 50,16518.4,16589.4,16563.05,16480.75,254049330,21456.2
17-08-2021,NIFTY 50,16545.25,16628.55,16614.6,16495.4,297388470,25696.44
18-08-2021,NIFTY 50,16691.95,16701.85,16568.85,16535.85,251796822,22721.54
20-08-2021,NIFTY 50,16382.5,16509.55,16450.5,16376.05,350819323,30118.23
23-08-2021,NIFTY 50,16592.25,16592.5,16496.45,16395.7,275597782,24355.77
24-08-2021,NIFTY 50,16561.4,16647.1,16624.6,16495.3,275362819,24992.32
25-08-2021,NIFTY 50,16654.0,16712.45,16634.65,16617.5,265920141,22210.6
26-08-2021,NIFTY 50,16627.95,16683.7,16636.9,16603.4,253530997,22320.21
27-08-2021,NIFTY 50,16642.55,16722.05,16705.2,16565.6,217405743,20499.85
30-08-2021,NIFTY 50,16775.85,16951.5,16931.05,16764.85,283483108,23615.87
31-08-2021,NIFTY 50,16947.5,17153.5,17132.2,16915.85,464390247,40147.89
01-09-2021,NIFTY 50,17185.6,17225.75,17076.25,17055.05,301894634,27691.93
02-09-2021,NIFTY 50,17095.4,17245.5,17234.15,17059.7,242377518,22620.36
03-09-2021,NIFTY 50,17262.45,17340.1,17323.6,17212.2,261373795,23579.17
06-09-2021,NIFTY 50,17399.35,17429.55,17377.8,17345.55,228045532,21270.62
07-09-2021,NIFTY 50,17401.55,17436.5,17362.1,17287.0,243417811,19848.94
08-09-2021,NIFTY 50,17375.75,17383.4,17353.5,17254.2,252652423,22696.35
09-09-2021,NIFTY 50,17312.85,17379.65,17369.25,17302.7,241509352,17719.78
13-09-2021,NIFTY 50,17363.55,17378.35,17355.3,17269.15,241053924,18498.63
14-09-2021,NIFTY 50,17420.35,17438.55,17380.0,17367.05,230354386,18702.82
15-09-2021,NIFTY 50,17387.65,17532.7,17519.45,17386.9,388191629,24256.8
16-09-2021,NIFTY 50,17539.2,17644.6,17629.5,17510.45,503310763,30189.77
17-09-2021,NIFTY 50,17709.65,17792.95,17585.15,17537.65,508285916,43345.58
20-09-2021,NIFTY 50,17443.85,17622.75,17396.9,17361.8,339102046,25304.27
21-09-2021,NIFTY 50,17450.5,17578.35,17562.0,17326.1,363578479,26520.99
22-09-2021,NIFTY 50,17580.9,17610.45,17546.65,17524.0,295191136,21772.23
23-09-2021,NIFTY 50,17670.85,17843.9,17822.95,17646.55,320514486,25005.36
24-09-2021,NIFTY 50,17897.45,17947.65,17853.2,17819.4,360130853,30787.59
27-09-2021,NIFTY 50,17932.2,17943.5,17855.1,17802.9,295714657,24244.98
28-09-2021,NIFTY 50,17906.45,17912.85,17748.6,17576.1,397997281,27055.36
29-09-2021,NIFTY 50,17657.95,17781.75,17711.3,17608.15,562237732,30621.28
30-09-2021,NIFTY 50,17718.9,17742.15,17618.15,17585.35,378592721,27167.19
01-10-2021,NIFTY 50,17531.9,17557.15,17532.05,17452.9,305763919,20911.61
04-10-2021,NIFTY 50,17615.55,17750.9,17691.25,17581.35,295761839,21343.51
05-10-2021,NIFTY 50,17661.35,17833.45,17822.3,17640.9,427000191,23066.8
06-10-2021,NIFTY 50,17861.5,17884.6,17646.0,17613.15,395833550,24504.3
07-10-2021,NIFTY 50,17810.55,17857.55,17790.35,17763.8,419890959,27371.98
08-10-2021,NIFTY 50,17886.85,17941.85,17895.2,17840.35,324066351,22778.68
11-10-2021,NIFTY 50,17867.55,18041.95,17945.95,17839.1,375756457,29000.2
12-10-2021,NIFTY 50,17915.8,18008.65,17991.95,17864.95,355568313,26491.42
13-10-2021,NIFTY 50,18097.85,18197.8,18161.75,18050.75,506679748,34503.0
14-10-2021,NIFTY 50,18272.85,18350.75,18338.55,18248.7,538714440,38903.16
18-10-2021,NIFTY 50,18500.1,18543.15,18477.05,18445.3,469883515,36800.84
19-10-2021,NIFTY 50,18602.35,18604.45,18418.75,18377.7,368230309,30505.86
20-10-2021,NIFTY 50,18439.9,18458.3,18266.6,18209.35,371276478,28968.42
21-10-2021,NIFTY 50,18382.7,18384.2,18178.1,18048.0,365902008,30839.79
22-10-2021,NIFTY 50,18230.7,18314.25,18114.9,18034.35,324748084,26938.88
25-10-2021,NIFTY 50,18229.5,18241.4,18125.4,17968.5,418703647,34572.34
26-10-2021,NIFTY 50,18154.5,18310.45,18268.4,18099.3,341377869,29764.61
27-10-2021,NIFTY 50,18295.85,18342.05,18210.95,18167.9,335248487,30823.75
28-10-2021,NIFTY 50,18187.65,18190.7,17857.25,17799.45,374205784,30222.34
29-10-2021,NIFTY 50,17833.05,17915.85,17671.65,17613.1,336466864,28136.0
01-11-2021,NIFTY 50,17783.15,17954.1,17929.65,17697.1,281190130,24354.38
02-11-2021,NIFTY 50,17970.9,18012.25,17888.95,17847.6,296441997,23371.51
03-11-2021,NIFTY 50,17947.95,17988.75,17829.2,17757.95,330995982,26186.85
04-11-2021,NIFTY 50,17935.05,17947.55,17916.8,17900.6,48520856,3637.06
08-11-2021,NIFTY 50,18040.2,18087.8,18068.55,17836.1,338919483,30908.23
09-11-2021,NIFTY 50,18084.35,18112.6,18044.25,17983.05,270197527,23686.09
10-11-2021,NIFTY 50,17973.45,18061.25,18017.2,17915.0,261446523,22281.11
11-11-2021,NIFTY 50,17967.45,17971.35,17873.6,17798.2,232121151,20074.78
12-11-2021,NIFTY 50,17977.6,18123.0,18102.75,17905.9,249111898,22164.33
15-11-2021,NIFTY 50,18140.95,18210.15,18109.45,18071.3,280428633,19099.6
16-11-2021,NIFTY 50,18127.05,18132.65,17999.2,17958.8,267431829,24101.67
17-11-2021,NIFTY 50,17939.35,18022.65,17898.65,17879.25,295715938,22950.84
18-11-2021,NIFTY 50,17890.55,17945.6,17764.8,17688.5,278425148,22625.36
22-11-2021,NIFTY 50,17796.25,17805.25,17416.55,17280.45,356400425,29570.57
23-11-2021,NIFTY 50,17281.75,17553.7,17503.35,17216.1,308843255,26240.41
24-11-2021,NIFTY 50,17550.05,17600.6,17415.05,17354.0,298052158,23766.93
25-11-2021,NIFTY 50,17417.3,17564.35,17536.25,17351.7,255947032,21953.33
26-11-2021,NIFTY 50,17338.75,17355.4,17026.45,16985.7,356330009,28485.53
29-11-2021,NIFTY 50,17055.8,17160.7,17053.95,16782.4,348888750,27428.2
30-11-2021,NIFTY 50,17051.15,17324.65,16983.2,16931.4,497999836,41494.9
01-12-2021,NIFTY 50,17104.4,17213.05,17166.9,17064.25,295542125,24098.73
02-12-2021,NIFTY 50,17183.2,17420.35,17401.65,17149.3,279867500,22473.64
03-12-2021,NIFTY 50,17424.9,17489.8,17196.7,17180.8,292526485,23100.57
06-12-2021,NIFTY 50,17209.05,17216.75,16912.25,16891.7,231716681,17912.15
07-12-2021,NIFTY 50,17044.1,17251.65,17176.7,16987.75,254144221,21693.69
08-12-2021,NIFTY 50,17315.25,17484.6,17469.75,17308.95,257791948,21665.95
09-12-2021,NIFTY 50,17524.4,17543.25,17516.85,17379.6,237170272,18984.75
10-12-2021,NIFTY 50,17476.05,17534.35,17511.3,17405.25,204467484,16399.53
13-12-2021,NIFTY 50,17619.1,17639.5,17368.25,17355.95,256560534,20592.03
14-12-2021,NIFTY 50,17283.2,17376.2,17324.9,17225.8,270965586,20459.79
15-12-2021,NIFTY 50,17323.65,17351.2,17221.4,17192.2,214972109,17046.42
16-12-2021,NIFTY 50,17373.0,17379.35,17248.4,17184.95,219496063,18493.54
17-12-2021,NIFTY 50,17276.0,17298.15,16985.2,16966.45,354591366,31326.91
20-12-2021,NIFTY 50,16824.25,16840.1,16614.2,16410.2,330614079,25123.59
21-12-2021,NIFTY 50,16773.15,16936.4,16770.85,16688.25,241030834,19783.04
22-12-2021,NIFTY 50,16865.55,16971.0,16955.45,16819.5,207946105,17443.94
23-12-2021,NIFTY 50,17066.8,17118.65,17072.6,17015.55,196965302,15755.89
24-12-2021,NIFTY 50,17149.5,17155.6,17003.75,16909.6,182564833,15435.01
27-12-2021,NIFTY 50,16937.75,17112.05,17086.25,16833.2,144777457,12567.03
28-12-2021,NIFTY 50,17177.6,17250.25,17233.25,17161.15,176026100,14553.76
29-12-2021,NIFTY 50,17220.1,17285.95,17213.6,17176.65,161679423,14320.79
26-07-2021,NIFTY 50,15849.3,15893.35,15824.45,15797.0,267076679,19487.18
29-07-2021,NIFTY 50,15762.7,15817.35,15778.45,15737.8,401584915,29460.54
30-07-2021,NIFTY 50,15800.6,15862.8,15763.05,15744.85,400021237,30539.63
02-08-2021,NIFTY 50,15874.9,15892.9,15885.15,15834.65,244847433,20766.99
01-01-2021,NIFTY 50,13996.1,14049.85,14018.5,13991.35,258090905,15873.75
04-01-2021,NIFTY 50,14104.35,14147.95,14132.9,13953.75,494999295,28705.09
05-01-2021,NIFTY 50,14075.15,14215.6,14199.5,14048.15,492475349,30872.87
06-01-2021,NIFTY 50,14240.95,14244.15,14146.25,14039.9,632323316,34615.55
07-01-2021,NIFTY 50,14253.75,14256.25,14137.35,14123.1,559173512,33446.47
15-07-2021,NIFTY 50,15872.15,15952.35,15924.2,15855.0,284851049,20961.37
16-07-2021,NIFTY 50,15958.35,15962.25,15923.4,15882.6,276298105,18758.13
19-07-2021,NIFTY 50,15754.5,15836.9,15752.4,15707.5,242131813,18088.78
20-07-2021,NIFTY 50,15703.95,15728.45,15632.1,15578.55,274284165,21329.55
30-12-2020,NIFTY 50,13980.9,13997.0,13981.95,13864.95,380681073,24633.12
31-12-2020,NIFTY 50,13970.0,14024.85,13981.75,13936.45,452410109,26305.82
06-01-2022,NIFTY 50,17768.5,17797.95,17745.9,17655.55,236454824,22643.82
05-01-2022,NIFTY 50,17820.1,17944.7,17925.25,17748.85,251460038,23737.31
04-01-2022,NIFTY 50,17681.4,17827.6,17805.25,17593.55,247437472,18604.16
11-01-2022,NIFTY 50,17997.75,18081.25,18055.75,17964.4,220238796,20781.46
13-01-2022,NIFTY 50,18257.0,18272.25,18257.8,18163.8,303700545,28670.93
12-01-2022,NIFTY 50,18170.4,18227.95,18212.35,18128.8,244974287,22298.69
03-01-2022,NIFTY 50,17387.15,17646.65,17625.7,17383.3,200456430,16181.36
07-01-2022,NIFTY 50,17797.6,17905.0,17812.7,17704.55,239338015,21447.89
10-01-2022,NIFTY 50,17913.3,18017.45,18003.3,17879.15,232418075,20853.64
14-01-2022,NIFTY 50,18185.0,18286.95,18255.75,18119.65,229451608,21024.51
20-01-2022,NIFTY 50,17921.0,17943.7,17757.0,17648.45,258094246,25863.29
31-01-2022,NIFTY 50,17301.05,17410.0,17339.85,17264.15,321660346,25474.13
21-01-2022,NIFTY 50,17613.7,17707.6,17617.15,17485.85,277645373,25941.64
27-01-2022,NIFTY 50,17062.0,17182.5,17110.15,16866.75,395596577,36296.64
17-01-2022,NIFTY 50,18235.65,18321.55,18308.1,18228.75,266702919,23859.38
24-01-2022,NIFTY 50,17575.15,17599.4,17149.1,16997.85,323847388,28387.73
28-01-2022,NIFTY 50,17208.3,17373.5,17101.95,17077.1,355284285,29799.89
25-01-2022,NIFTY 50,17001.55,17309.15,17277.95,16836.8,326515896,31344.46
19-01-2022,NIFTY 50,18129.2,18129.2,17938.4,17884.9,276662654,25310.19
03-02-2022,NIFTY 50,17767.75,17781.15,17560.2,17511.15,226614989,20373.06
08-02-2022,NIFTY 50,17279.85,17306.45,17266.75,17043.65,268526210,23846.16
02-02-2022,NIFTY 50,17706.2,17794.6,17780.0,17674.8,271205907,23611.59
10-02-2022,NIFTY 50,17554.1,17639.45,17605.85,17427.15,273606440,22210.93
01-02-2022,NIFTY 50,17529.45,17622.4,17576.85,17244.55,386391485,30033.66
09-02-2022,NIFTY 50,17370.1,17477.15,17463.8,17339.0,236350514,19327.67
11-02-2022,NIFTY 50,17451.0,17454.75,17374.75,17303.0,253141660,23230.82
14-02-2022,NIFTY 50,17076.15,17099.5,16842.8,16809.65,305510740,24976.16
04-02-2022,NIFTY 50,17590.2,17617.8,17516.3,17462.55,261434170,20651.85
15-02-2022,NIFTY 50,16933.25,17375.0,17352.45,16839.25,298658142,24765.67
16-02-2022,NIFTY 50,17408.45,17490.6,17322.2,17257.7,244549223,21128.38
07-02-2022,NIFTY 50,17456.3,17536.75,17213.6,17119.4,265037933,21925.11
17-02-2022,NIFTY 50,17396.55,17442.9,17304.6,17235.85,232136131,19381.26
24-02-2022,NIFTY 50,16548.9,16705.25,16247.95,16203.25,457967874,36650.83
25-02-2022,NIFTY 50,16515.65,16748.8,16658.4,16478.3,329780732,25743.77
21-02-2022,NIFTY 50,17192.25,17351.05,17206.65,17070.7,215183301,18725.57
23-02-2022,NIFTY 50,17194.5,17220.7,17063.25,17027.85,200229631,17662.47
22-02-2022,NIFTY 50,16847.95,17148.55,17092.2,16843.8,300131995,24040.84
18-02-2022,NIFTY 50,17236.05,17380.8,17276.3,17219.2,189620888,16126.96
10-03-2022,NIFTY 50,16757.1,16757.3,16594.9,16447.9,486445481,35513.73
04-03-2022,NIFTY 50,16339.45,16456.0,16245.35,16133.8,456143040,34821.1
08-03-2022,NIFTY 50,15747.75,16028.75,16013.45,15671.45,543600673,38704.4
28-02-2022,NIFTY 50,16481.6,16815.9,16793.9,16356.3,404214666,33831.57
07-03-2022,NIFTY 50,15867.95,15944.6,15863.15,15711.45,585403660,38038.75
09-03-2022,NIFTY 50,16078.0,16418.05,16345.35,15990.0,462231428,35329.34
14-03-2022,NIFTY 50,16633.7,16887.95,16871.3,16606.5,314669685,23824.02
15-03-2022,NIFTY 50,16900.65,16927.75,16663.0,16555.0,381631902,29731.09
03-03-2022,NIFTY 50,16723.2,16768.95,16498.05,16442.95,442068263,31413.0
11-03-2022,NIFTY 50,16528.8,16694.4,16630.45,16470.9,343717045,24720.34
02-03-2022,NIFTY 50,16593.1,16678.5,16605.95,16478.65,517723542,39407.44
22-03-2022,NIFTY 50,17120.4,17334.4,17315.5,17006.3,338263468,27347.6
24-03-2022,NIFTY 50,17094.95,17291.75,17222.75,17091.15,290280124,25011.72
21-03-2022,NIFTY 50,17329.5,17353.35,17117.6,17096.4,285451208,22886.39
17-03-2022,NIFTY 50,17202.9,17344.6,17287.05,17175.75,448335248,35367.28
25-03-2022,NIFTY 50,17289.0,17294.9,17153.0,17076.55,237115741,20031.39
16-03-2022,NIFTY 50,16876.65,16987.9,16975.35,16837.85,259973396,21361.32
23-03-2022,NIFTY 50,17405.05,17442.4,17245.65,17199.6,292120348,24705.28
28-03-2022,NIFTY 50,17181.85,17235.1,17222.0,17003.9,253240837,19976.26
07-04-2022,NIFTY 50,17723.3,17787.5,17639.55,17623.7,308840215,26236.91
31-03-2022,NIFTY 50,17519.2,17559.8,17464.75,17435.2,281111679,24032.07
01-04-2022,NIFTY 50,17436.9,17703.7,17670.45,17422.7,291773447,21132.13
06-04-2022,NIFTY 50,17842.75,17901.0,17807.65,17779.85,328824420,24252.48
30-03-2022,NIFTY 50,17468.15,17522.5,17498.25,17387.2,505031841,28907.47
04-04-2022,NIFTY 50,17809.1,18114.65,18053.4,17791.4,345526502,38623.94
05-04-2022,NIFTY 50,18080.6,18095.45,17957.4,17921.55,283453612,25096.7
29-03-2022,NIFTY 50,17297.2,17343.65,17325.3,17235.7,235149625,20305.78
12-04-2022,NIFTY 50,17584.85,17595.3,17530.3,17442.35,266029060,23958.77
18-04-2022,NIFTY 50,17183.45,17237.75,17173.65,17067.85,376130248,30154.62
19-04-2022,NIFTY 50,17258.95,17275.65,16958.65,16824.7,401399563,35467.13
28-04-2022,NIFTY 50,17189.5,17322.5,17245.05,17071.05,312914417,28488.87
08-04-2022,NIFTY 50,17698.15,17842.75,17784.35,17600.55,274447433,25608.1
02-05-2022,NIFTY 50,16924.45,17092.25,17069.1,16917.25,278155513,21222.64
25-04-2022,NIFTY 50,17009.05,17054.3,16953.95,16888.7,275685925,22699.65
29-04-2022,NIFTY 50,17329.25,17377.65,17102.55,17053.25,336243642,29582.86
21-04-2022,NIFTY 50,17234.6,17414.7,17392.6,17215.5,285200022,24999.9
20-04-2022,NIFTY 50,17045.25,17186.9,17136.55,16978.95,286069736,25972.15
13-04-2022,NIFTY 50,17599.9,17663.65,17475.65,17457.4,245061941,20229.83
27-04-2022,NIFTY 50,17073.35,17110.7,17038.4,16958.45,265140480,25373.8
11-04-2022,NIFTY 50,17740.9,17779.05,17674.95,17650.95,251701846,21001.58
26-04-2022,NIFTY 50,17121.3,17223.85,17200.8,17064.45,261065753,22079.92
22-04-2022,NIFTY 50,17242.75,17315.3,17171.95,17149.2,262739740,23371.7
04-05-2022,NIFTY 50,17096.6,17132.85,16677.6,16623.95,310632799,27405.52
13-05-2022,NIFTY 50,15977.0,16083.6,15782.15,15740.85,369135540,27454.12
05-05-2022,NIFTY 50,16854.75,16945.7,16682.65,16651.85,265793403,21792.91
09-05-2022,NIFTY 50,16227.7,16403.7,16301.85,16142.1,288402950,23274.74
16-05-2022,NIFTY 50,15845.1,15977.95,15842.3,15739.65,217646558,17852.19
19-05-2022,NIFTY 50,15917.4,15984.75,15809.4,15775.2,313876082,24340.84
17-05-2022,NIFTY 50,15912.6,16284.25,16259.3,15900.8,295687774,22782.99
11-05-2022,NIFTY 50,16270.05,16318.75,16167.1,15992.6,284294438,22994.38
18-05-2022,NIFTY 50,16318.15,16399.8,16240.3,16211.2,290441105,23889.84
06-05-2022,NIFTY 50,16415.55,16484.2,16411.25,16340.9,300527719,25472.95
10-05-2022,NIFTY 50,16248.9,16404.55,16240.05,16197.3,283061200,22685.27
12-05-2022,NIFTY 50,16021.1,16041.95,15808.0,15735.75,314921678,25352.34
23-05-2022,NIFTY 50,16290.95,16414.7,16214.7,16185.75,293829853,25110.85
20-05-2022,NIFTY 50,16043.8,16283.05,16266.15,16003.85,252402013,22806.69
30-05-2022,NIFTY 50,16527.9,16695.5,16661.4,16506.15,251400757,21216.5
02-06-2022,NIFTY 50,16481.65,16646.4,16628.0,16443.05,235958283,20055.84
06-06-2022,NIFTY 50,16530.7,16610.95,16569.55,16444.55,233589132,17999.41
26-05-2022,NIFTY 50,16105.0,16204.45,16170.15,15903.7,314305739,27721.21
27-05-2022,NIFTY 50,16296.6,16370.6,16352.45,16221.95,274064956,21341.98
01-06-2022,NIFTY 50,16594.4,16649.2,16522.75,16438.85,249619038,19350.33
25-05-2022,NIFTY 50,16196.35,16223.35,16025.8,16006.95,243342347,21400.14
24-05-2022,NIFTY 50,16225.55,16262.8,16125.15,16078.6,249778296,21895.75
31-05-2022,NIFTY 50,16578.45,16690.75,16584.55,16521.9,651613610,52929.35
03-06-2022,NIFTY 50,16761.65,16793.85,16584.3,16567.9,245514871,22249.29
16-06-2022,NIFTY 50,15832.25,15863.15,15360.6,15335.1,264735957,21383.06
20-06-2022,NIFTY 50,15334.5,15382.5,15350.15,15191.1,260022438,18531.78
23-06-2022,NIFTY 50,15451.55,15628.45,15556.65,15367.5,259171810,21722.06
07-06-2022,NIFTY 50,16469.6,16487.25,16416.35,16347.1,233814633,17921.95
13-06-2022,NIFTY 50,15877.55,15886.15,15774.4,15684.0,225534385,20002.64
08-06-2022,NIFTY 50,16474.95,16514.3,16356.25,16293.35,243481044,18336.15
24-06-2022,NIFTY 50,15657.4,15749.25,15699.25,15619.45,219599372,18259.72
17-06-2022,NIFTY 50,15272.65,15400.4,15293.5,15183.4,342629997,29074.0
10-06-2022,NIFTY 50,16283.95,16324.7,16201.8,16172.6,189680523,18388.03
14-06-2022,NIFTY 50,15674.25,15858.0,15732.1,15659.45,225425862,19825.41
22-06-2022,NIFTY 50,15545.65,15565.4,15413.3,15385.95,220889589,16817.07
15-06-2022,NIFTY 50,15729.25,15783.65,15692.15,15678.9,183011236,16063.24
09-06-2022,NIFTY 50,16263.85,16492.8,16478.1,16243.85,204954394,16721.68
21-06-2022,NIFTY 50,15455.95,15707.25,15638.8,15419.85,262794687,18934.27
04-07-2022,NIFTY 50,15710.5,15852.35,15835.35,15661.8,304328467,19875.22
05-07-2022,NIFTY 50,15909.15,16025.75,15810.85,15785.45,254164463,19129.6
06-07-2022,NIFTY 50,15818.2,16011.35,15989.8,15800.9,288375300,22836.77
08-07-2022,NIFTY 50,16273.65,16275.5,16220.6,16157.9,281102369,20990.69
13-07-2022,NIFTY 50,16128.2,16140.0,15966.65,15950.15,233264100,19649.66
29-06-2022,NIFTY 50,15701.7,15861.6,15799.1,15687.8,444949551,22528.57
07-07-2022,NIFTY 50,16113.75,16150.5,16132.9,16045.95,264615218,21465.33
27-06-2022,NIFTY 50,15926.2,15927.45,15832.05,15815.5,210932505,17770.42
28-06-2022,NIFTY 50,15757.45,15892.1,15850.2,15710.15,251865155,18419.75
11-07-2022,NIFTY 50,16136.15,16248.55,16216.0,16115.5,255915072,20240.69
01-07-2022,NIFTY 50,15703.7,15793.95,15752.05,15511.05,364090131,25891.94
12-07-2022,NIFTY 50,16126.2,16158.75,16058.3,16031.15,208648707,16042.52
30-06-2022,NIFTY 50,15774.5,15890.0,15780.25,15728.85,306027777,23970.65
25-07-2022,NIFTY 50,16662.55,16706.05,16631.0,16564.25,211392171,19384.43
19-07-2022,NIFTY 50,16187.05,16359.5,16340.55,16187.05,222630928,18068.59
15-07-2022,NIFTY 50,16010.8,16066.95,16049.2,15927.3,205768079,17031.43
29-07-2022,NIFTY 50,17079.5,17172.8,17158.25,17018.15,436059722,28241.29
01-08-2022,NIFTY 50,17243.2,17356.25,17340.05,17154.8,381532671,23221.04
26-07-2022,NIFTY 50,16632.9,16636.1,16483.85,16463.3,208208122,20087.54
28-07-2022,NIFTY 50,16774.85,16947.65,16929.6,16746.25,376256315,26674.28
27-07-2022,NIFTY 50,16475.35,16653.45,16641.8,16438.75,185210970,17608.03
20-07-2022,NIFTY 50,16562.8,16588.0,16520.85,16490.95,284359582,22061.81
21-07-2022,NIFTY 50,16523.55,16626.95,16605.25,16483.9,243625339,20603.17
03-08-2022,NIFTY 50,17349.25,17407.5,17388.15,17225.85,285414666,20842.13
14-07-2022,NIFTY 50,16018.85,16070.85,15938.65,15858.2,228603433,18858.83
22-07-2022,NIFTY 50,16661.25,16752.25,16719.45,16610.9,190906776,18600.11
02-08-2022,NIFTY 50,17310.15,17390.15,17345.45,17215.85,333639093,22576.94
18-07-2022,NIFTY 50,16151.4,16287.95,16278.5,16142.2,227744850,19420.93
11-08-2022,NIFTY 50,17711.65,17719.3,17659.0,17631.95,311247237,20476.53
22-08-2022,NIFTY 50,17682.9,17690.05,17490.7,17467.35,287559133,19605.44
08-08-2022,NIFTY 50,17401.5,17548.8,17525.1,17359.75,256994113,18475.21
19-08-2022,NIFTY 50,17966.55,17992.2,17758.45,17710.75,295627263,21531.99
23-08-2022,NIFTY 50,17357.35,17625.55,17577.5,17345.2,285616338,20365.8
24-08-2022,NIFTY 50,17525.45,17623.65,17604.95,17499.25,261953239,17819.88
04-08-2022,NIFTY 50,17463.1,17490.7,17382.0,17161.25,324981426,21848.21
10-08-2022,NIFTY 50,17566.1,17566.1,17534.75,17442.8,312716544,21952.35
05-08-2022,NIFTY 50,17423.65,17474.4,17397.5,17348.75,355310802,20013.14
16-08-2022,NIFTY 50,17797.2,17839.1,17825.25,17764.05,278042725,18495.27
18-08-2022,NIFTY 50,17898.65,17968.45,17956.5,17852.05,263914197,18441.68
12-08-2022,NIFTY 50,17659.65,17724.65,17698.15,17597.85,303872483,18422.47
17-08-2022,NIFTY 50,17868.15,17965.95,17944.25,17833.35,262768582,21209.54
25-08-2022,NIFTY 50,17679.0,17726.5,17522.45,17487.45,230181848,17566.7
07-09-2022,NIFTY 50,17519.4,17650.75,17624.4,17484.3,354137885,25419.5
